Step	t	Current temperature	KineticEnergy	Potential Energy	Internal Energy	Pressure	Density	RgH	RgP	RgAll	Bond length Average
2366000	236.600000	0.099699	8.225167	-152.031970	-143.806803	0.000004	0.000040	1.692405	1.905481	1.859793	1.000000
2367000	236.700000	0.099828	8.235828	-153.344634	-145.108806	0.000004	0.000040	1.694229	1.899403	1.857041	1.000000
2368000	236.800000	0.097833	8.071187	-152.479820	-144.408633	0.000004	0.000040	1.695289	1.891781	1.852778	1.000000
2369000	236.900000	0.101513	8.374805	-153.509916	-145.135110	0.000004	0.000040	1.694801	1.885158	1.848654	1.000000
2375000	237.500000	0.101731	8.392784	-151.176800	-142.784016	0.000004	0.000040	1.706233	1.860544	1.837933	1.000000
2377000	237.700000	0.101550	8.377914	-149.844362	-141.466447	0.000004	0.000040	1.705624	1.861475	1.836318	1.000000
2378000	237.800000	0.102472	8.453968	-151.866479	-143.412511	0.000004	0.000040	1.696950	1.865633	1.835309	1.000000
2379000	237.900000	0.097529	8.046168	-151.200407	-143.154239	0.000004	0.000040	1.691765	1.869619	1.836560	1.000000
2383000	238.300000	0.098743	8.146327	-154.096668	-145.950341	0.000004	0.000040	1.696153	1.881748	1.846264	1.000000
2385000	238.500000	0.095539	7.882004	-153.201804	-145.319800	0.000004	0.000040	1.691041	1.890424	1.849042	1.000000
2386000	238.600000	0.100187	8.265446	-153.503817	-145.238371	0.000004	0.000040	1.710389	1.895636	1.859198	1.000000
2387000	238.700000	0.100884	8.322949	-153.288434	-144.965485	0.000004	0.000040	1.726098	1.900310	1.868083	1.000000
2388000	238.800000	0.098618	8.135971	-151.838889	-143.702918	0.000004	0.000040	1.726778	1.902473	1.869917	1.000000
2389000	238.900000	0.098915	8.160469	-150.949576	-142.789107	0.000004	0.000040	1.721458	1.897984	1.865700	1.000000
2392000	239.200000	0.101218	8.350498	-151.941899	-143.591401	0.000004	0.000040	1.707752	1.884898	1.854327	1.000000
2395000	239.500000	0.105381	8.693946	-150.667550	-141.973604	0.000004	0.000040	1.716169	1.896959	1.863408	1.000000
2396000	239.600000	0.098128	8.095527	-151.639441	-143.543914	0.000004	0.000040	1.706023	1.888431	1.855308	1.000000
2397000	239.700000	0.100928	8.326594	-153.382143	-145.055550	0.000004	0.000040	1.682485	1.878857	1.841328	1.000000
2398000	239.800000	0.098969	8.164977	-152.200108	-144.035131	0.000004	0.000040	1.664633	1.873016	1.830714	1.000000
2400000	240.000000	0.100819	8.317602	-152.620159	-144.302557	0.000004	0.000040	1.684168	1.866034	1.835049	1.000000
2404000	240.400000	0.102482	8.454739	-149.776194	-141.321455	0.000004	0.000040	1.700426	1.878982	1.845139	1.000000
2407000	240.700000	0.098590	8.133712	-150.274973	-142.141262	0.000004	0.000040	1.697067	1.874065	1.840091	1.000000
2408000	240.800000	0.103183	8.512586	-153.038084	-144.525498	0.000004	0.000040	1.693623	1.880254	1.841430	1.000000
2409000	240.900000	0.099053	8.171895	-152.159087	-143.987192	0.000004	0.000040	1.690554	1.887564	1.843507	1.000000
2411000	241.100000	0.101630	8.384456	-151.507963	-143.123507	0.000004	0.000040	1.682987	1.899925	1.849749	1.000000
2414000	241.400000	0.099950	8.245884	-149.916326	-141.670441	0.000004	0.000040	1.691715	1.893504	1.851384	1.000000
2415000	241.500000	0.101035	8.335350	-153.390532	-145.055182	0.000004	0.000040	1.705519	1.879366	1.848700	1.000000
2416000	241.600000	0.100597	8.299253	-152.079131	-143.779877	0.000004	0.000040	1.707059	1.872054	1.844907	1.000000
2417000	241.700000	0.097813	8.069568	-152.255230	-144.185662	0.000004	0.000040	1.699031	1.874459	1.843159	1.000000
2418000	241.800000	0.101109	8.341527	-152.090145	-143.748618	0.000004	0.000040	1.694579	1.877301	1.842641	1.000000
2419000	241.900000	0.097847	8.072344	-152.161439	-144.089095	0.000004	0.000040	1.696624	1.878369	1.843961	1.000000
2423000	242.300000	0.101583	8.380595	-150.634686	-142.254091	0.000004	0.000040	1.672377	1.899554	1.848441	1.000000
2424000	242.400000	0.100306	8.275272	-150.825941	-142.550669	0.000004	0.000040	1.658986	1.909286	1.848913	1.000000
2425000	242.500000	0.099895	8.241301	-151.222513	-142.981211	0.000004	0.000040	1.657805	1.910617	1.848786	1.000000
2427000	242.700000	0.100631	8.302056	-152.784809	-144.482753	0.000004	0.000040	1.686498	1.894825	1.849394	1.000000
2428000	242.800000	0.100670	8.305239	-152.453809	-144.148570	0.000004	0.000040	1.685308	1.891409	1.847268	1.000000
2430000	243.000000	0.102980	8.495818	-152.209431	-143.713613	0.000004	0.000040	1.668309	1.888544	1.840740	1.000000
2435000	243.500000	0.098414	8.119175	-151.483386	-143.364211	0.000004	0.000040	1.661172	1.876726	1.831270	1.000000
2436000	243.600000	0.101122	8.342532	-152.542053	-144.199521	0.000004	0.000040	1.662501	1.877658	1.832994	1.000000
2440000	244.000000	0.099626	8.219151	-151.929106	-143.709955	0.000004	0.000040	1.666345	1.888915	1.840735	1.000000
2441000	244.100000	0.100955	8.328755	-152.995752	-144.666997	0.000004	0.000040	1.666761	1.899596	1.846185	1.000000
2443000	244.300000	0.102113	8.424360	-151.125276	-142.700917	0.000004	0.000040	1.670471	1.909079	1.849328	1.000000
2444000	244.400000	0.098834	8.153819	-151.505793	-143.351974	0.000004	0.000040	1.685337	1.906266	1.852573	1.000000
2445000	244.500000	0.099915	8.243020	-151.093587	-142.850567	0.000004	0.000040	1.694213	1.901982	1.854234	1.000000
2446000	244.600000	0.103404	8.530801	-152.038148	-143.507347	0.000004	0.000040	1.695641	1.898717	1.853973	1.000000
2448000	244.800000	0.104840	8.649282	-153.580478	-144.931196	0.000004	0.000040	1.682916	1.892943	1.850107	1.000000
2451000	245.100000	0.100685	8.306553	-152.997976	-144.691423	0.000004	0.000040	1.691779	1.877651	1.845286	1.000000
2452000	245.200000	0.099210	8.184812	-153.232995	-145.048183	0.000004	0.000040	1.685972	1.880471	1.844093	1.000000
2454000	245.400000	0.098394	8.117531	-150.665944	-142.548413	0.000004	0.000040	1.663950	1.891582	1.842053	1.000000
2455000	245.500000	0.102549	8.460313	-151.271844	-142.811531	0.000004	0.000040	1.668747	1.891713	1.842845	1.000000
2461000	246.100000	0.100637	8.302580	-154.119869	-145.817289	0.000004	0.000040	1.673196	1.867522	1.829278	1.000000
2463000	246.300000	0.100012	8.250958	-153.812769	-145.561811	0.000004	0.000040	1.661688	1.861284	1.822702	1.000000
2464000	246.400000	0.098402	8.118177	-151.737233	-143.619056	0.000004	0.000040	1.663989	1.864254	1.825861	1.000000
2465000	246.500000	0.100027	8.252249	-153.129785	-144.877536	0.000004	0.000040	1.668157	1.875179	1.834677	1.000000
2466000	246.600000	0.096670	7.975263	-150.444942	-142.469679	0.000004	0.000040	1.669748	1.884474	1.841728	1.000000
2469000	246.900000	0.098222	8.103341	-150.220833	-142.117492	0.000004	0.000040	1.685422	1.863537	1.835111	1.000000
2471000	247.100000	0.099459	8.205344	-151.449499	-143.244155	0.000004	0.000040	1.679481	1.861441	1.827267	1.000000
2477000	247.700000	0.100175	8.264418	-153.714719	-145.450302	0.000004	0.000040	1.669461	1.872158	1.830259	1.000000
2478000	247.800000	0.098554	8.130678	-153.832268	-145.701590	0.000004	0.000040	1.678269	1.875046	1.834373	1.000000
2479000	247.900000	0.099667	8.222525	-153.056889	-144.834364	0.000004	0.000040	1.685278	1.877518	1.838483	1.000000
2487000	248.700000	0.101383	8.364103	-152.180931	-143.816828	0.000004	0.000040	1.669208	1.904762	1.851794	1.000000
2488000	248.800000	0.099354	8.196696	-151.842409	-143.645713	0.000004	0.000040	1.671818	1.913249	1.858475	1.000000
2489000	248.900000	0.100100	8.258263	-151.457880	-143.199616	0.000004	0.000040	1.675493	1.916798	1.862388	1.000000
2491000	249.100000	0.097512	8.044734	-151.428397	-143.383663	0.000004	0.000040	1.681464	1.912664	1.860498	1.000000
2492000	249.200000	0.102636	8.467467	-151.876998	-143.409532	0.000004	0.000040	1.681592	1.911931	1.858689	1.000000
2496000	249.600000	0.102602	8.464700	-151.331616	-142.866916	0.000004	0.000040	1.682553	1.920733	1.864604	1.000000
2498000	249.800000	0.098174	8.099338	-153.647812	-145.548474	0.000004	0.000040	1.678169	1.896445	1.847720	1.000000
2500000	250.000000	0.101118	8.342271	-152.757026	-144.414755	0.000004	0.000040	1.665497	1.884485	1.835983	1.000000
2501000	250.100000	0.101651	8.386233	-154.385825	-145.999592	0.000004	0.000040	1.674079	1.886855	1.840604	1.000000
2503000	250.300000	0.099384	8.199154	-152.196368	-143.997214	0.000004	0.000040	1.681904	1.886633	1.843823	1.000000
2504000	250.400000	0.100757	8.312493	-150.339548	-142.027055	0.000004	0.000040	1.679075	1.888816	1.843400	1.000000
2506000	250.600000	0.100490	8.290397	-153.067867	-144.777470	0.000004	0.000040	1.664387	1.894365	1.841997	1.000000
2507000	250.700000	0.098151	8.097459	-153.662136	-145.564677	0.000004	0.000040	1.655590	1.894226	1.839821	1.000000
2514000	251.400000	0.101152	8.345023	-150.302206	-141.957183	0.000004	0.000040	1.674926	1.908933	1.854604	1.000000
2515000	251.500000	0.100991	8.331743	-150.874581	-142.542838	0.000004	0.000040	1.675804	1.904553	1.852442	1.000000
2516000	251.600000	0.101019	8.334068	-151.774807	-143.440739	0.000004	0.000040	1.680295	1.900798	1.851996	1.000000
2517000	251.700000	0.100010	8.250841	-151.863627	-143.612786	0.000004	0.000040	1.683801	1.898534	1.851817	1.000000
2518000	251.800000	0.101062	8.337600	-152.428841	-144.091241	0.000004	0.000040	1.683787	1.898202	1.851549	1.000000
2521000	252.100000	0.098789	8.150099	-152.746160	-144.596061	0.000004	0.000040	1.680558	1.872974	1.837068	1.000000
2523000	252.300000	0.101529	8.376170	-151.401752	-143.025583	0.000004	0.000040	1.669175	1.863599	1.826873	1.000000
2524000	252.400000	0.101859	8.403388	-153.298722	-144.895333	0.000004	0.000040	1.671766	1.867178	1.830285	1.000000
2528000	252.800000	0.099322	8.194045	-151.566580	-143.372534	0.000004	0.000040	1.668078	1.884379	1.835278	1.000000
2529000	252.900000	0.102315	8.440978	-152.659795	-144.218818	0.000004	0.000040	1.660568	1.882443	1.830712	1.000000
2530000	253.000000	0.098150	8.097405	-153.534093	-145.436688	0.000004	0.000040	1.663004	1.878209	1.828482	1.000000
2531000	253.100000	0.100642	8.302961	-151.475500	-143.172539	0.000004	0.000040	1.672365	1.877588	1.830849	1.000000
2532000	253.200000	0.100625	8.301590	-153.136597	-144.835007	0.000004	0.000040	1.681001	1.887058	1.838998	1.000000
2534000	253.400000	0.098725	8.144801	-151.444740	-143.299939	0.000004	0.000040	1.689676	1.910529	1.856684	1.000000
2537000	253.700000	0.096923	7.996145	-150.446437	-142.450292	0.000004	0.000040	1.683781	1.898857	1.848274	1.000000
2538000	253.800000	0.101537	8.376767	-151.344001	-142.967234	0.000004	0.000040	1.677616	1.892524	1.841737	1.000000
2539000	253.900000	0.099574	8.214868	-151.558808	-143.343940	0.000004	0.000040	1.675725	1.888562	1.839108	1.000000
2542000	254.200000	0.098169	8.098962	-150.019210	-141.920248	0.000004	0.000040	1.684830	1.899409	1.852076	1.000000
2543000	254.300000	0.102454	8.452491	-151.605928	-143.153436	0.000004	0.000040	1.689916	1.908089	1.859534	1.000000
2545000	254.500000	0.104116	8.589537	-153.123399	-144.533862	0.000004	0.000040	1.683862	1.906854	1.855442	1.000000
2546000	254.600000	0.098023	8.086892	-153.253993	-145.167101	0.000004	0.000040	1.669335	1.901126	1.846206	1.000000
2549000	254.900000	0.097795	8.068120	-153.746564	-145.678444	0.000004	0.000040	1.682987	1.883180	1.839480	1.000000
2550000	255.000000	0.096723	7.979641	-151.250514	-143.270872	0.000004	0.000040	1.684495	1.882616	1.838825	1.000000
2552000	255.200000	0.098702	8.142913	-148.378741	-140.235828	0.000004	0.000040	1.681992	1.889971	1.841459	1.000000
2553000	255.300000	0.099455	8.205006	-147.613049	-139.408043	0.000004	0.000040	1.680147	1.902820	1.848445	1.000000
2555000	255.500000	0.100648	8.303490	-149.772175	-141.468686	0.000004	0.000040	1.687810	1.916217	1.860004	1.000000
2558000	255.800000	0.096335	7.947633	-152.221506	-144.273872	0.000004	0.000040	1.661798	1.895724	1.841179	1.000000
2559000	255.900000	0.098445	8.121701	-152.454007	-144.332305	0.000004	0.000040	1.662221	1.884313	1.835171	1.000000
2560000	256.000000	0.100006	8.250528	-153.073155	-144.822626	0.000004	0.000040	1.667688	1.886447	1.838366	1.000000
2561000	256.100000	0.099592	8.216373	-152.306665	-144.090292	0.000004	0.000040	1.668003	1.897282	1.844826	1.000000
2562000	256.200000	0.098592	8.133875	-151.714688	-143.580812	0.000004	0.000040	1.660728	1.908032	1.849035	1.000000
2565000	256.500000	0.098967	8.164737	-150.156343	-141.991605	0.000004	0.000040	1.672041	1.891906	1.841233	1.000000
2567000	256.700000	0.102212	8.432457	-152.384021	-143.951564	0.000004	0.000040	1.682298	1.881573	1.838079	1.000000
2570000	257.000000	0.103250	8.518144	-152.609533	-144.091390	0.000004	0.000040	1.684406	1.865129	1.830342	1.000000
2573000	257.300000	0.096634	7.972289	-153.358748	-145.386459	0.000004	0.000040	1.661925	1.865336	1.822988	1.000000
2574000	257.400000	0.102559	8.461120	-153.203878	-144.742759	0.000004	0.000040	1.670691	1.869094	1.828825	1.000000
2576000	257.600000	0.100165	8.263648	-150.709362	-142.445714	0.000004	0.000040	1.680680	1.870557	1.834559	1.000000
2578000	257.800000	0.100467	8.288509	-151.671255	-143.382746	0.000004	0.000040	1.674434	1.870593	1.831997	1.000000
2579000	257.900000	0.098909	8.159997	-151.482472	-143.322475	0.000004	0.000040	1.678160	1.869753	1.832295	1.000000
2580000	258.000000	0.100038	8.253132	-152.714137	-144.461005	0.000004	0.000040	1.686289	1.875170	1.838576	1.000000
2583000	258.300000	0.100875	8.322195	-153.095448	-144.773253	0.000004	0.000040	1.684423	1.894207	1.850866	1.000000
2584000	258.400000	0.102016	8.416309	-154.842509	-146.426199	0.000004	0.000040	1.672925	1.898399	1.848464	1.000000
2586000	258.600000	0.101737	8.393324	-153.586564	-145.193240	0.000004	0.000040	1.675217	1.899915	1.848812	1.000000
2587000	258.700000	0.100694	8.307223	-154.671620	-146.364397	0.000004	0.000040	1.686751	1.906815	1.857284	1.000000
2589000	258.900000	0.100639	8.302719	-151.774507	-143.471788	0.000004	0.000040	1.707632	1.917719	1.871636	1.000000
2591000	259.100000	0.096513	7.962338	-150.943905	-142.981568	0.000004	0.000040	1.705296	1.913037	1.865928	1.000000
2593000	259.300000	0.100318	8.276221	-151.496463	-143.220242	0.000004	0.000040	1.704084	1.911770	1.864775	1.000000
2595000	259.500000	0.102009	8.415764	-152.190596	-143.774832	0.000004	0.000040	1.713359	1.915282	1.871124	1.000000
2596000	259.600000	0.099926	8.243887	-152.077764	-143.833878	0.000004	0.000040	1.711394	1.909518	1.868169	1.000000
2597000	259.700000	0.101288	8.356233	-152.330475	-143.974242	0.000004	0.000040	1.706148	1.899359	1.860092	1.000000
2598000	259.800000	0.099836	8.236496	-151.788028	-143.551532	0.000004	0.000040	1.704791	1.887675	1.851470	1.000000
2599000	259.900000	0.100372	8.280709	-153.270746	-144.990037	0.000004	0.000040	1.708120	1.878923	1.847592	1.000000
2601000	260.100000	0.096473	7.959041	-153.559839	-145.600798	0.000004	0.000040	1.712227	1.874193	1.847612	1.000000
2602000	260.200000	0.100093	8.257693	-152.285901	-144.028208	0.000004	0.000040	1.711211	1.873922	1.847689	1.000000
2603000	260.300000	0.096157	7.932981	-151.193370	-143.260389	0.000004	0.000040	1.711973	1.873786	1.848905	1.000000
2606000	260.600000	0.096156	7.932892	-149.552460	-141.619568	0.000004	0.000040	1.722253	1.883253	1.858449	1.000000
2610000	261.000000	0.098633	8.137213	-151.226550	-143.089337	0.000004	0.000040	1.710923	1.884852	1.854196	1.000000
2611000	261.100000	0.103594	8.546532	-150.798921	-142.252389	0.000004	0.000040	1.700081	1.879190	1.846177	1.000000
2618000	261.800000	0.099386	8.199376	-151.481687	-143.282311	0.000004	0.000040	1.713760	1.895210	1.858878	1.000000
2619000	261.900000	0.098809	8.151721	-150.925157	-142.773436	0.000004	0.000040	1.707929	1.892002	1.854374	1.000000
2620000	262.000000	0.102358	8.444567	-152.715856	-144.271290	0.000004	0.000040	1.701331	1.885284	1.848356	1.000000
2621000	262.100000	0.096974	8.000345	-150.969734	-142.969389	0.000004	0.000040	1.704180	1.878724	1.845891	1.000000
2622000	262.200000	0.105369	8.692960	-153.682927	-144.989967	0.000004	0.000040	1.715555	1.878891	1.850774	1.000000
2623000	262.300000	0.098030	8.087443	-153.835673	-145.748231	0.000004	0.000040	1.719180	1.883962	1.856049	1.000000
2624000	262.400000	0.100150	8.262409	-152.699090	-144.436682	0.000004	0.000040	1.707690	1.892652	1.856998	1.000000
2627000	262.700000	0.099857	8.238223	-153.131036	-144.892813	0.000004	0.000040	1.690464	1.894782	1.853149	1.000000
2628000	262.800000	0.100026	8.252132	-152.090118	-143.837986	0.000004	0.000040	1.692947	1.886474	1.850340	1.000000
2629000	262.900000	0.100358	8.279551	-152.449862	-144.170311	0.000004	0.000040	1.690505	1.881041	1.845626	1.000000
2630000	263.000000	0.098022	8.086852	-151.585433	-143.498580	0.000004	0.000040	1.690629	1.878830	1.842868	1.000000
2635000	263.500000	0.102016	8.416305	-154.138683	-145.722378	0.000004	0.000040	1.693647	1.873229	1.838357	1.000000
2636000	263.600000	0.095037	7.840592	-152.348408	-144.507816	0.000004	0.000040	1.684272	1.872066	1.834158	1.000000
2638000	263.800000	0.099454	8.204939	-152.929143	-144.724203	0.000004	0.000040	1.675218	1.882296	1.837904	1.000000
2640000	264.000000	0.098119	8.094840	-151.906210	-143.811370	0.000004	0.000040	1.694789	1.882209	1.845418	1.000000
2641000	264.100000	0.100742	8.311246	-151.521707	-143.210461	0.000004	0.000040	1.703298	1.880536	1.846831	1.000000
2642000	264.200000	0.099416	8.201801	-151.782115	-143.580315	0.000004	0.000040	1.699033	1.884951	1.847209	1.000000
2643000	264.300000	0.100303	8.274975	-152.461894	-144.186919	0.000004	0.000040	1.693112	1.888547	1.847092	1.000000
2645000	264.500000	0.098032	8.087639	-153.104318	-145.016679	0.000004	0.000040	1.690477	1.889012	1.846520	1.000000
2646000	264.600000	0.095633	7.889747	-151.391178	-143.501430	0.000004	0.000040	1.685139	1.888165	1.844262	1.000000
2648000	264.800000	0.101845	8.402224	-151.335204	-142.932979	0.000004	0.000040	1.693602	1.883357	1.844040	1.000000
2650000	265.000000	0.103398	8.530297	-153.503703	-144.973406	0.000004	0.000040	1.695823	1.882631	1.844428	1.000000
2656000	265.600000	0.097987	8.083955	-151.631525	-143.547570	0.000004	0.000040	1.678624	1.888566	1.842573	1.000000
2657000	265.700000	0.100947	8.328155	-152.612040	-144.283886	0.000004	0.000040	1.678139	1.889739	1.843931	1.000000
2658000	265.800000	0.099486	8.207617	-153.456316	-145.248699	0.000004	0.000040	1.679973	1.894893	1.849445	1.000000
2659000	265.900000	0.098285	8.108520	-150.238268	-142.129749	0.000004	0.000040	1.685548	1.898228	1.854511	1.000000
2662000	266.200000	0.104139	8.591471	-148.974603	-140.383132	0.000004	0.000040	1.707228	1.897068	1.862320	1.000000
2665000	266.500000	0.098398	8.117800	-152.098396	-143.980595	0.000004	0.000040	1.671731	1.884082	1.838527	1.000000
2667000	266.700000	0.099928	8.244087	-152.728784	-144.484697	0.000004	0.000040	1.670453	1.883886	1.836633	1.000000
2669000	266.900000	0.097718	8.061698	-150.748989	-142.687291	0.000004	0.000040	1.691452	1.900695	1.854614	1.000000
2670000	267.000000	0.100320	8.276402	-149.782188	-141.505786	0.000004	0.000040	1.697376	1.901418	1.857954	1.000000
2671000	267.100000	0.100750	8.311856	-149.570875	-141.259019	0.000004	0.000040	1.695018	1.893176	1.852196	1.000000
2674000	267.400000	0.097998	8.084862	-153.515809	-145.430947	0.000004	0.000040	1.684060	1.875426	1.835687	1.000000
2678000	267.800000	0.100163	8.263438	-153.630615	-145.367177	0.000004	0.000040	1.698268	1.872457	1.841726	1.000000
2681000	268.100000	0.098813	8.152065	-151.062107	-142.910042	0.000004	0.000040	1.706390	1.855442	1.837378	1.000000
2682000	268.200000	0.101528	8.376070	-150.625957	-142.249886	0.000004	0.000040	1.713198	1.860007	1.842488	1.000000
2685000	268.500000	0.102402	8.448185	-150.034088	-141.585904	0.000004	0.000040	1.727743	1.875207	1.856317	1.000000
2686000	268.600000	0.100680	8.306060	-150.327246	-142.021186	0.000004	0.000040	1.717774	1.866149	1.845680	1.000000
2690000	269.000000	0.095332	7.864870	-150.613737	-142.748866	0.000004	0.000040	1.702231	1.867611	1.841206	1.000000
2691000	269.100000	0.102728	8.475087	-149.831543	-141.356455	0.000004	0.000040	1.702102	1.875490	1.847564	1.000000
2692000	269.200000	0.100360	8.279670	-150.467918	-142.188248	0.000004	0.000040	1.700016	1.879692	1.850221	1.000000
2698000	269.800000	0.097514	8.044877	-149.001185	-140.956308	0.000004	0.000040	1.706757	1.913125	1.872614	1.000000
2699000	269.900000	0.099899	8.241677	-148.079666	-139.837989	0.000004	0.000040	1.695720	1.916447	1.869947	1.000000
2700000	270.000000	0.100909	8.325032	-148.647274	-140.322242	0.000004	0.000040	1.681165	1.910938	1.861012	1.000000
2704000	270.400000	0.106281	8.768144	-151.754070	-142.985926	0.000004	0.000040	1.664746	1.887846	1.841195	1.000000
2711000	271.100000	0.098785	8.149799	-149.002647	-140.852847	0.000004	0.000040	1.685474	1.901536	1.859324	1.000000
2717000	271.700000	0.098156	8.097843	-148.767184	-140.669341	0.000004	0.000040	1.696683	1.906937	1.869615	1.000000
2719000	271.900000	0.102341	8.443092	-149.358298	-140.915206	0.000004	0.000040	1.681704	1.898399	1.857698	1.000000
2720000	272.000000	0.098949	8.163307	-149.195980	-141.032673	0.000004	0.000040	1.673863	1.900714	1.854742	1.000000
2721000	272.100000	0.101678	8.388398	-151.199402	-142.811004	0.000004	0.000040	1.675692	1.903328	1.856816	1.000000
2722000	272.200000	0.101036	8.335447	-152.594681	-144.259234	0.000004	0.000040	1.678155	1.904884	1.858895	1.000000
2724000	272.400000	0.100127	8.260442	-152.057951	-143.797508	0.000004	0.000040	1.670139	1.888844	1.845313	1.000000
2725000	272.500000	0.100234	8.269329	-150.642740	-142.373411	0.000004	0.000040	1.668573	1.881411	1.839246	1.000000
2726000	272.600000	0.101984	8.413639	-151.705360	-143.291720	0.000004	0.000040	1.660968	1.887881	1.840112	1.000000
2729000	272.900000	0.098798	8.150814	-149.664567	-141.513752	0.000004	0.000040	1.665590	1.904277	1.850110	1.000000
2730000	273.000000	0.100888	8.323229	-150.037037	-141.713809	0.000004	0.000040	1.673432	1.902423	1.853098	1.000000
2735000	273.500000	0.100839	8.319201	-150.884572	-142.565371	0.000004	0.000040	1.662202	1.887027	1.841867	1.000000
2736000	273.600000	0.100671	8.305328	-150.949776	-142.644448	0.000004	0.000040	1.658712	1.892324	1.844685	1.000000
2738000	273.800000	0.099209	8.184764	-153.702206	-145.517442	0.000004	0.000040	1.650674	1.895645	1.843261	1.000000
2740000	274.000000	0.099207	8.184610	-152.708425	-144.523814	0.000004	0.000040	1.641793	1.897963	1.841288	1.000000
2741000	274.100000	0.099489	8.207829	-151.593066	-143.385237	0.000004	0.000040	1.645216	1.904990	1.846730	1.000000
2742000	274.200000	0.101026	8.334610	-151.389415	-143.054805	0.000004	0.000040	1.655154	1.909905	1.853576	1.000000
2743000	274.300000	0.097521	8.045519	-149.609709	-141.564190	0.000004	0.000040	1.665950	1.909460	1.857428	1.000000
2746000	274.600000	0.100772	8.313677	-151.006626	-142.692948	0.000004	0.000040	1.672826	1.911845	1.860560	1.000000
2750000	275.000000	0.102526	8.458362	-150.580713	-142.122351	0.000004	0.000040	1.654533	1.911091	1.853078	1.000000
2751000	275.100000	0.101602	8.382193	-151.784796	-143.402603	0.000004	0.000040	1.653527	1.917864	1.857389	1.000000
2753000	275.300000	0.100018	8.251475	-151.181891	-142.930416	0.000004	0.000040	1.644349	1.923187	1.856219	1.000000
2756000	275.600000	0.101075	8.338699	-152.638295	-144.299596	0.000004	0.000040	1.639183	1.889316	1.833625	1.000000
2760000	276.000000	0.098677	8.140883	-152.127732	-143.986849	0.000004	0.000040	1.650639	1.882569	1.833695	1.000000
2762000	276.200000	0.099724	8.227256	-151.169955	-142.942700	0.000004	0.000040	1.665931	1.895452	1.848227	1.000000
2769000	276.900000	0.101390	8.364713	-152.378340	-144.013627	0.000004	0.000040	1.648041	1.918437	1.857425	1.000000
2771000	277.100000	0.100232	8.269126	-151.611366	-143.342240	0.000004	0.000040	1.649596	1.917156	1.856288	1.000000
2773000	277.300000	0.099708	8.225888	-151.292124	-143.066236	0.000004	0.000040	1.633797	1.891461	1.832815	1.000000
2776000	277.600000	0.101264	8.354301	-152.107519	-143.753218	0.000004	0.000040	1.656674	1.887059	1.836189	1.000000
2778000	277.800000	0.096729	7.980141	-150.147762	-142.167621	0.000004	0.000040	1.675585	1.897197	1.852367	1.000000
2779000	277.900000	0.102055	8.419508	-150.056911	-141.637402	0.000004	0.000040	1.675459	1.897388	1.853686	1.000000
2781000	278.100000	0.102301	8.439809	-149.893533	-141.453724	0.000004	0.000040	1.660915	1.888778	1.842164	1.000000
2782000	278.200000	0.100176	8.264537	-151.232215	-142.967677	0.000004	0.000040	1.661425	1.883637	1.838930	1.000000
2783000	278.300000	0.102092	8.422579	-153.199258	-144.776678	0.000004	0.000040	1.653310	1.882535	1.835327	1.000000
2787000	278.700000	0.096993	8.001911	-151.543733	-143.541822	0.000004	0.000040	1.665144	1.890018	1.841308	1.000000
2788000	278.800000	0.103185	8.512780	-151.215019	-142.702239	0.000004	0.000040	1.669608	1.899231	1.848982	1.000000
2796000	279.600000	0.099510	8.209607	-148.516959	-140.307352	0.000004	0.000040	1.635183	1.923783	1.851765	1.000000
2797000	279.700000	0.100659	8.304369	-149.399753	-141.095384	0.000004	0.000040	1.647208	1.928373	1.859291	1.000000
2799000	279.900000	0.102184	8.430144	-150.776499	-142.346354	0.000004	0.000040	1.645166	1.927017	1.858654	1.000000
2806000	280.600000	0.097054	8.006992	-151.458784	-143.451791	0.000004	0.000040	1.645380	1.917952	1.855069	1.000000
2807000	280.700000	0.099621	8.218721	-150.202061	-141.983340	0.000004	0.000040	1.652421	1.915758	1.856429	1.000000
2808000	280.800000	0.100411	8.283888	-150.129376	-141.845487	0.000004	0.000040	1.657648	1.916261	1.858487	1.000000
2812000	281.200000	0.100204	8.266825	-151.653952	-143.387127	0.000004	0.000040	1.645048	1.903826	1.846824	1.000000
2813000	281.300000	0.096341	7.948101	-148.230871	-140.282770	0.000004	0.000040	1.650525	1.896133	1.845717	1.000000
2815000	281.500000	0.103819	8.565057	-152.160161	-143.595103	0.000004	0.000040	1.645216	1.899791	1.846649	1.000000
2816000	281.600000	0.099240	8.187290	-153.834197	-145.646907	0.000004	0.000040	1.642710	1.904191	1.848038	1.000000
2817000	281.700000	0.096975	8.000452	-151.368293	-143.367841	0.000004	0.000040	1.635003	1.905544	1.845052	1.000000
2819000	281.900000	0.099963	8.246967	-153.051488	-144.804520	0.000004	0.000040	1.635654	1.911224	1.848425	1.000000
2820000	282.000000	0.102337	8.442775	-152.467734	-144.024959	0.000004	0.000040	1.638835	1.914081	1.852479	1.000000
2823000	282.300000	0.100994	8.332046	-150.630149	-142.298103	0.000004	0.000040	1.643535	1.904119	1.848629	1.000000
2825000	282.500000	0.101875	8.404725	-152.303108	-143.898382	0.000004	0.000040	1.660400	1.900590	1.849045	1.000000
2828000	282.800000	0.102370	8.445508	-150.099662	-141.654154	0.000004	0.000040	1.650815	1.905776	1.847945	1.000000
